customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end
RT-016144,fixed_voice,Siberia,0.704,34,monthly,card,xdsl,2,False,False,False,False,30
RT-016145,broadband,Siberia,0.646,76,monthly,auto,fiber,3,False,True,True,False,30
RT-016146,mobile,North-West,0.755,13,annual,card,n/a,2,True,True,False,False,340
RT-016147,mobile,Volga,0.163,16,monthly,auto,n/a,4,True,False,True,True,30
RT-016148,mobile,North-Caucasus,0.184,13,monthly,card,n/a,2,True,False,False,False,30
RT-016149,mobile,North-Caucasus,0.47,51,monthly,card,n/a,3,True,False,False,False,30
RT-016150,mobile,Siberia,0.123,7,annual,card,n/a,2,True,False,False,False,155
RT-016151,mobile,Moscow,0.758,26,monthly,invoice,n/a,1,True,False,False,False,30
RT-016152,mobile,Saint-Petersburg,0.562,23,monthly,invoice,n/a,3,True,True,False,False,30
RT-016153,mobile,Volga,0.638,24,monthly,card,n/a,2,True,True,False,False,30
RT-016154,mobile,Southern,0.228,39,monthly,card,n/a,2,True,True,False,False,30
RT-016155,mobile,Urals,0.588,16,annual,invoice,n/a,2,True,False,False,False,250
RT-016156,iptv,Central,0.509,21,two_year,invoice,n/a,1,False,False,True,False,100
RT-016157,mobile,Siberia,0.352,39,two_year,card,n/a,1,True,False,False,False,290
RT-016158,iptv,Far-East,0.485,20,monthly,auto,n/a,2,False,True,True,False,30
RT-016159,iptv,Central,0.382,51,annual,invoice,n/a,4,False,False,True,True,295
RT-016160,fixed_voice,Siberia,0.531,36,monthly,auto,fiber,1,False,False,False,False,30
RT-016161,mobile,Saint-Petersburg,0.65,12,two_year,auto,n/a,1,True,False,False,False,370
RT-016162,mobile,Volga,0.283,28,monthly,auto,n/a,2,True,True,False,False,30
RT-016163,broadband,Far-East,0.219,44,monthly,auto,fiber,4,False,True,True,False,30
RT-016164,mobile,North-West,0.903,25,monthly,card,n/a,3,True,True,False,False,30
RT-016165,mobile,Urals,0.491,30,monthly,auto,n/a,1,True,False,False,False,30
RT-016166,mobile,Far-East,0.776,6,monthly,invoice,n/a,3,True,True,True,False,30
RT-016167,broadband,Volga,0.115,36,annual,invoice,fiber,2,False,True,False,False,15
RT-016168,iptv,Far-East,0.319,24,monthly,auto,n/a,4,False,True,True,False,30
RT-016169,mobile,Urals,0.383,16,annual,auto,n/a,2,True,True,False,False,250
RT-016170,fixed_voice,Southern,0.743,32,annual,card,fiber,1,False,False,False,False,135
RT-016171,broadband,Saint-Petersburg,0.658,67,monthly,card,fiber,2,False,True,False,False,30
RT-016172,mobile,Siberia,0.228,21,annual,invoice,n/a,4,True,False,True,False,100
RT-016173,mobile,North-West,0.53,31,annual,card,n/a,4,True,True,False,False,165
RT-016174,mobile,Central,0.334,18,two_year,invoice,n/a,4,True,True,True,False,190
RT-016175,iptv,North-Caucasus,0.161,62,monthly,auto,n/a,4,False,False,True,False,30
RT-016176,broadband,North-West,0.697,23,two_year,card,fiber,4,False,True,False,True,40
RT-016177,broadband,North-West,0.918,74,annual,card,copper,4,True,True,True,True,335
RT-016178,broadband,North-Caucasus,0.821,91,monthly,auto,fiber,1,False,True,False,False,30
RT-016179,mobile,Central,0.565,46,annual,card,n/a,3,True,True,True,False,80
RT-016180,fixed_voice,Siberia,0.28,11,annual,card,xdsl,4,True,False,True,False,35
RT-016181,fixed_voice,Southern,0.341,10,two_year,auto,xdsl,4,True,True,False,False,430
RT-016182,broadband,Moscow,0.565,35,monthly,auto,fiber,3,False,True,True,False,30
RT-016183,mobile,Southern,0.337,30,monthly,auto,n/a,2,True,False,False,False,30
RT-016184,mobile,Volga,0.348,18,annual,card,n/a,2,True,True,False,False,190
RT-016185,mobile,Siberia,0.539,14,annual,auto,n/a,3,True,True,False,False,310
RT-016186,mobile,North-West,0.448,22,monthly,auto,n/a,3,True,False,False,False,30
RT-016187,broadband,Central,0.565,24,annual,auto,fiber,2,False,True,False,False,10
RT-016188,broadband,Central,0.782,45,annual,invoice,fiber,1,False,True,False,False,110
RT-016189,fixed_voice,Southern,0.683,19,monthly,auto,fiber,3,False,False,True,False,30
RT-016190,mobile,North-Caucasus,0.395,73,monthly,auto,n/a,1,True,False,False,False,30
RT-016191,mobile,Volga,0.632,16,monthly,invoice,n/a,1,True,False,False,False,30
RT-016192,mobile,Saint-Petersburg,0.487,23,annual,auto,n/a,4,True,True,False,True,40
RT-016193,fixed_voice,Far-East,0.53,14,monthly,auto,xdsl,2,False,True,False,False,30
RT-016194,broadband,North-West,0.419,24,annual,invoice,fiber,3,False,True,False,False,10
RT-016195,mobile,Volga,0.204,7,two_year,card,n/a,2,True,False,False,False,520
RT-016196,broadband,Far-East,0.47,16,annual,auto,xdsl,1,False,True,False,False,250
RT-016197,broadband,Saint-Petersburg,0.66,26,monthly,auto,fiber,3,True,True,True,False,30
RT-016198,mobile,Saint-Petersburg,0.207,15,annual,auto,n/a,1,True,False,False,False,280
RT-016199,mobile,Central,0.541,55,monthly,card,n/a,4,True,True,True,False,30
RT-016200,mobile,North-West,0.259,36,annual,auto,n/a,3,True,True,False,False,15
RT-016201,mobile,Far-East,0.737,27,annual,invoice,n/a,1,True,False,False,False,285
RT-016202,broadband,Urals,0.484,27,monthly,auto,xdsl,3,True,True,False,False,30
RT-016203,mobile,Siberia,0.325,120,annual,auto,n/a,2,True,True,False,False,50
RT-016204,broadband,North-West,0.705,42,annual,auto,xdsl,3,True,True,False,False,200
RT-016205,broadband,Volga,0.566,38,monthly,card,fiber,2,False,True,False,False,30
RT-016206,mobile,Volga,0.521,17,two_year,auto,n/a,1,True,False,False,False,220
RT-016207,fixed_voice,Saint-Petersburg,0.498,15,annual,card,xdsl,3,True,True,False,False,280
RT-016208,mobile,Southern,0.402,35,annual,card,n/a,3,True,False,False,False,45
RT-016209,broadband,North-West,0.286,34,annual,auto,xdsl,4,True,True,True,False,75
RT-016210,mobile,North-Caucasus,0.543,45,two_year,auto,n/a,2,True,True,False,False,110
RT-016211,broadband,Urals,0.403,35,monthly,card,copper,4,True,True,False,False,30
RT-016212,mobile,Far-East,0.874,12,monthly,auto,n/a,3,True,True,False,False,30
RT-016213,mobile,Saint-Petersburg,0.818,13,monthly,invoice,n/a,2,True,True,False,False,30
RT-016214,mobile,Saint-Petersburg,0.379,1,two_year,card,n/a,3,True,False,True,False,700
RT-016215,broadband,Volga,0.672,11,annual,invoice,fiber,3,False,True,True,False,35
RT-016216,broadband,Southern,0.494,65,annual,invoice,xdsl,4,True,True,False,True,240
RT-016217,broadband,Southern,0.372,36,annual,auto,fiber,2,False,True,False,False,15
RT-016218,mobile,Urals,0.488,10,monthly,auto,n/a,4,True,False,True,False,30
RT-016219,broadband,Far-East,0.646,37,annual,invoice,xdsl,3,False,True,False,False,350
RT-016220,broadband,North-West,0.784,46,monthly,invoice,copper,4,False,True,False,False,30
RT-016221,mobile,Central,0.473,9,monthly,card,n/a,1,True,False,False,False,30
RT-016222,mobile,Central,0.29,36,monthly,card,n/a,1,True,False,False,False,30
RT-016223,mobile,North-West,0.374,41,annual,invoice,n/a,4,True,False,True,True,230
RT-016224,iptv,Southern,0.686,11,annual,invoice,n/a,1,False,False,True,False,35
RT-016225,mobile,Far-East,0.282,26,monthly,card,n/a,2,True,True,False,False,30
RT-016226,mobile,Volga,0.525,29,monthly,invoice,n/a,3,True,False,False,False,30
RT-016227,fixed_voice,Volga,0.391,6,annual,invoice,xdsl,3,False,True,False,False,185
RT-016228,iptv,North-Caucasus,0.68,40,two_year,auto,n/a,1,False,False,True,False,260
RT-016229,mobile,North-West,0.634,21,monthly,auto,n/a,2,True,True,False,False,30
RT-016230,iptv,Saint-Petersburg,0.489,25,annual,card,n/a,1,False,False,True,False,345
RT-016231,mobile,North-West,0.797,47,monthly,auto,n/a,1,True,False,False,False,30
RT-016232,iptv,Moscow,0.588,48,monthly,card,n/a,2,False,False,True,False,30
RT-016233,mobile,North-West,0.489,33,annual,auto,n/a,3,True,True,True,False,105
RT-016234,mobile,Far-East,0.649,44,monthly,auto,n/a,1,True,False,False,False,30
RT-016235,fixed_voice,Far-East,0.877,26,two_year,card,fiber,2,False,False,False,False,680
RT-016236,mobile,Far-East,0.58,35,two_year,card,n/a,3,True,False,False,False,410
RT-016237,iptv,North-West,0.392,11,two_year,auto,n/a,3,True,True,True,False,400
RT-016238,mobile,Volga,0.357,20,monthly,auto,n/a,3,True,True,False,False,30
RT-016239,mobile,Far-East,0.442,66,annual,auto,n/a,4,True,False,False,True,210
RT-016240,fixed_voice,Siberia,0.516,95,monthly,card,fiber,2,False,True,False,False,30
RT-016241,mobile,Saint-Petersburg,0.413,40,annual,invoice,n/a,4,True,True,False,False,260
RT-016242,iptv,Far-East,0.118,12,monthly,auto,n/a,1,False,False,True,False,30
RT-016243,iptv,Saint-Petersburg,0.751,11,annual,card,n/a,4,False,False,True,False,35
RT-016244,mobile,Central,0.475,16,two_year,auto,n/a,1,True,False,False,False,250
RT-016245,mobile,Southern,0.222,47,two_year,card,n/a,4,True,True,True,True,50
RT-016246,mobile,Urals,0.494,31,monthly,auto,n/a,3,True,False,False,False,30
RT-016247,mobile,Siberia,0.757,26,monthly,auto,n/a,3,True,True,True,False,30
RT-016248,mobile,Siberia,0.623,25,monthly,auto,n/a,2,True,False,False,False,30
RT-016249,mobile,Central,0.362,25,monthly,card,n/a,1,True,False,False,False,30
RT-016250,iptv,North-West,0.392,83,two_year,auto,n/a,2,False,True,True,False,430
RT-016251,mobile,Siberia,0.527,28,monthly,card,n/a,3,True,False,False,False,30
RT-016252,broadband,North-Caucasus,0.48,28,monthly,invoice,fiber,3,True,True,False,False,30
RT-016253,mobile,Far-East,0.622,27,monthly,invoice,n/a,3,True,False,True,False,30
RT-016254,mobile,North-Caucasus,0.521,55,monthly,invoice,n/a,3,True,False,True,False,30
RT-016255,mobile,Urals,0.354,58,annual,auto,n/a,2,True,False,False,False,85
RT-016256,mobile,Volga,0.628,34,annual,invoice,n/a,2,True,True,False,False,75
RT-016257,broadband,Siberia,0.631,31,monthly,card,xdsl,2,False,True,False,False,30
RT-016258,mobile,Moscow,0.351,31,monthly,auto,n/a,4,True,False,False,False,30
RT-016259,iptv,North-Caucasus,0.495,80,two_year,card,n/a,1,False,False,True,False,520
RT-016260,iptv,North-Caucasus,0.311,19,annual,auto,n/a,1,False,False,True,False,160
RT-016261,mobile,Southern,0.617,23,annual,auto,n/a,2,True,False,False,False,40
RT-016262,iptv,Southern,0.254,18,monthly,auto,n/a,3,True,True,True,False,30
RT-016263,fixed_voice,Southern,0.347,22,annual,auto,xdsl,1,False,False,False,False,70
RT-016264,mobile,Saint-Petersburg,0.133,23,monthly,card,n/a,4,True,True,True,False,30
RT-016265,fixed_voice,Central,0.712,20,two_year,auto,copper,1,False,False,False,False,130
RT-016266,mobile,Siberia,0.752,74,monthly,auto,n/a,2,True,False,False,False,30
RT-016267,broadband,Moscow,0.653,23,annual,invoice,xdsl,3,False,True,True,False,40
RT-016268,mobile,Urals,0.317,94,annual,invoice,n/a,2,True,False,False,False,100
RT-016269,iptv,North-West,0.251,8,annual,card,n/a,3,True,True,True,False,125
RT-016270,iptv,Saint-Petersburg,0.652,32,annual,card,n/a,2,False,True,True,False,135
RT-016271,fixed_voice,Southern,0.464,41,annual,invoice,xdsl,1,False,False,False,False,230
RT-016272,fixed_voice,Central,0.297,28,monthly,invoice,copper,2,False,False,False,False,30
RT-016273,mobile,Volga,0.716,6,monthly,invoice,n/a,4,True,False,False,False,30
RT-016274,broadband,Far-East,0.158,25,monthly,invoice,xdsl,3,True,True,False,False,30
RT-016275,mobile,Urals,0.41,35,monthly,auto,n/a,2,True,False,False,False,30
RT-016276,mobile,North-Caucasus,0.573,27,monthly,auto,n/a,4,True,True,False,False,30
RT-016277,mobile,North-West,0.425,9,monthly,auto,n/a,2,True,True,False,False,30
RT-016278,fixed_voice,Volga,0.605,69,annual,auto,xdsl,1,False,False,False,False,120
RT-016279,broadband,Urals,0.571,7,monthly,auto,fiber,3,False,True,False,False,30
RT-016280,mobile,Saint-Petersburg,0.506,50,annual,card,n/a,2,True,False,False,False,325
RT-016281,fixed_voice,Far-East,0.445,43,annual,card,fiber,3,True,False,True,False,170
RT-016282,iptv,North-West,0.176,8,monthly,card,n/a,3,False,True,True,False,30
RT-016283,mobile,Volga,0.54,21,monthly,invoice,n/a,3,True,True,True,False,30
RT-016284,mobile,Southern,0.781,53,monthly,auto,n/a,1,True,False,False,False,30
RT-016285,broadband,Moscow,0.355,14,monthly,invoice,fiber,3,True,True,False,False,30
RT-016286,broadband,North-West,0.495,12,annual,card,fiber,2,False,True,False,False,5
RT-016287,mobile,Saint-Petersburg,0.761,11,monthly,invoice,n/a,2,True,False,False,False,30
RT-016288,mobile,Urals,0.585,17,monthly,card,n/a,2,True,True,False,False,30
RT-016289,mobile,Siberia,0.451,46,monthly,invoice,n/a,1,True,False,False,False,30
RT-016290,mobile,Moscow,0.695,22,annual,auto,n/a,2,True,False,False,False,70
RT-016291,mobile,Moscow,0.591,33,annual,card,n/a,4,True,False,True,False,105
RT-016292,mobile,Far-East,0.721,16,monthly,invoice,n/a,2,True,True,False,False,30
RT-016293,mobile,North-West,0.314,7,monthly,auto,n/a,2,True,False,False,False,30
RT-016294,broadband,Far-East,0.508,3,annual,invoice,fiber,2,False,True,False,False,275
RT-016295,mobile,Urals,0.712,47,monthly,auto,n/a,2,True,False,False,False,30
RT-016296,mobile,Siberia,0.22,3,monthly,card,n/a,2,True,True,False,False,30
RT-016297,mobile,North-West,0.243,33,annual,card,n/a,1,True,False,False,False,105
RT-016298,fixed_voice,North-West,0.799,14,monthly,card,fiber,2,False,True,False,False,30
RT-016299,mobile,Siberia,0.468,13,monthly,auto,n/a,1,True,False,False,False,30
RT-016300,mobile,Urals,0.495,39,monthly,auto,n/a,1,True,False,False,False,30
RT-016301,mobile,Southern,0.39,43,monthly,invoice,n/a,2,True,False,False,False,30
RT-016302,broadband,North-West,0.766,26,monthly,auto,fiber,2,False,True,False,False,30
RT-016303,mobile,Urals,0.748,38,annual,auto,n/a,4,True,False,True,True,320
RT-016304,mobile,North-West,0.613,89,annual,invoice,n/a,2,True,True,False,False,250
RT-016305,iptv,Far-East,0.344,64,two_year,auto,n/a,1,False,False,True,False,270
RT-016306,broadband,Siberia,0.416,17,annual,auto,fiber,1,False,True,False,False,220
RT-016307,mobile,North-West,0.08,47,annual,auto,n/a,2,True,False,False,False,50
RT-016308,mobile,Far-East,0.575,39,annual,auto,n/a,3,True,True,True,False,290
RT-016309,fixed_voice,Moscow,0.7,41,monthly,auto,xdsl,2,False,True,False,False,30
RT-016310,fixed_voice,Far-East,0.165,8,monthly,invoice,xdsl,1,False,False,False,False,30
RT-016311,broadband,Volga,0.912,13,monthly,auto,xdsl,2,False,True,False,False,30
RT-016312,broadband,Central,0.63,13,annual,auto,fiber,4,False,True,False,False,340
RT-016313,iptv,Far-East,0.577,12,monthly,card,n/a,1,False,False,True,False,30
RT-016314,fixed_voice,Urals,0.776,1,two_year,auto,fiber,4,True,False,True,True,700
RT-016315,mobile,Moscow,0.918,44,two_year,invoice,n/a,3,True,True,False,False,140
RT-016316,fixed_voice,Central,0.107,53,two_year,auto,fiber,2,False,False,False,False,600
RT-016317,broadband,Volga,0.442,68,annual,invoice,fiber,4,False,True,False,True,150
RT-016318,broadband,Urals,0.53,16,two_year,card,fiber,1,False,True,False,False,250
RT-016319,mobile,Far-East,0.233,37,monthly,card,n/a,3,True,False,False,False,30
RT-016320,mobile,North-West,0.221,17,annual,invoice,n/a,2,True,False,False,False,220
RT-016321,iptv,Far-East,0.387,35,annual,auto,n/a,1,False,False,True,False,45
RT-016322,broadband,Siberia,0.897,10,monthly,card,fiber,1,False,True,False,False,30
RT-016323,mobile,North-West,0.336,17,annual,invoice,n/a,4,True,False,False,False,220
RT-016324,broadband,North-Caucasus,0.943,48,annual,invoice,copper,4,True,True,False,False,20
RT-016325,mobile,North-Caucasus,0.257,19,monthly,auto,n/a,4,True,False,False,False,30
RT-016326,mobile,Central,0.324,29,annual,auto,n/a,2,True,True,False,False,225
RT-016327,broadband,Southern,0.731,23,monthly,card,xdsl,2,False,True,False,False,30
RT-016328,broadband,Far-East,0.617,31,monthly,invoice,xdsl,4,False,True,False,False,30
RT-016329,mobile,Southern,0.14,31,monthly,card,n/a,3,True,True,True,False,30
RT-016330,mobile,Siberia,0.423,6,monthly,invoice,n/a,1,True,False,False,False,30
RT-016331,mobile,Siberia,0.46,39,annual,auto,n/a,2,True,False,False,False,290
RT-016332,broadband,Southern,0.379,37,monthly,auto,xdsl,2,False,True,False,False,30
RT-016333,fixed_voice,North-West,0.523,33,monthly,invoice,fiber,2,False,False,False,False,30
RT-016334,broadband,Southern,0.45,14,monthly,auto,fiber,2,False,True,False,False,30
RT-016335,broadband,Far-East,0.848,28,annual,auto,fiber,4,False,True,False,False,255
RT-016336,mobile,North-West,0.458,24,monthly,card,n/a,4,True,True,False,False,30
RT-016337,mobile,Far-East,0.445,10,annual,auto,n/a,3,True,True,False,False,65
RT-016338,iptv,Central,0.17,34,annual,card,n/a,2,False,True,True,False,75
RT-016339,mobile,Volga,0.452,34,annual,card,n/a,2,True,False,False,False,75
RT-016340,mobile,Moscow,0.81,68,monthly,card,n/a,3,True,True,True,False,30
RT-016341,mobile,Far-East,0.695,74,monthly,card,n/a,4,True,False,False,False,30
RT-016342,broadband,Siberia,0.552,45,annual,auto,fiber,3,False,True,False,False,110
RT-016343,mobile,Saint-Petersburg,0.799,40,monthly,invoice,n/a,3,True,False,True,False,30
RT-016344,mobile,Central,0.32,9,annual,card,n/a,3,True,False,True,False,95
RT-016345,broadband,Southern,0.664,33,monthly,auto,xdsl,4,True,True,False,False,30
RT-016346,mobile,Volga,0.581,42,annual,card,n/a,2,True,True,False,False,200
RT-016347,mobile,Saint-Petersburg,0.309,31,monthly,auto,n/a,1,True,False,False,False,30
RT-016348,iptv,Far-East,0.643,48,monthly,invoice,n/a,2,False,False,True,False,30
RT-016349,fixed_voice,Volga,0.413,35,monthly,card,fiber,1,False,False,False,False,30
RT-016350,mobile,Urals,0.199,8,annual,card,n/a,2,True,False,False,False,125
RT-016351,mobile,Siberia,0.248,13,two_year,card,n/a,2,True,True,False,False,340
RT-016352,mobile,Saint-Petersburg,0.42,10,monthly,invoice,n/a,3,True,True,True,False,30
RT-016353,mobile,North-West,0.864,26,annual,auto,n/a,4,True,False,False,False,315
RT-016354,iptv,Siberia,0.56,30,monthly,auto,n/a,1,False,False,True,False,30
RT-016355,broadband,Siberia,0.275,27,annual,invoice,fiber,3,False,True,True,False,285
RT-016356,mobile,Central,0.974,38,monthly,invoice,n/a,1,True,False,False,False,30
RT-016357,broadband,North-West,0.398,70,monthly,auto,fiber,3,True,True,False,False,30
RT-016358,mobile,Siberia,0.603,30,annual,auto,n/a,3,True,False,False,False,195
RT-016359,mobile,North-West,0.376,20,annual,card,n/a,2,True,False,False,False,130
RT-016360,fixed_voice,Moscow,0.525,29,two_year,invoice,xdsl,2,False,True,False,False,590
RT-016361,mobile,Volga,0.602,9,monthly,auto,n/a,3,True,False,False,False,30
RT-016362,mobile,Saint-Petersburg,0.46,19,monthly,card,n/a,1,True,False,False,False,30
RT-016363,iptv,Southern,0.837,43,annual,invoice,n/a,1,False,False,True,False,170
RT-016364,mobile,North-Caucasus,0.612,49,annual,card,n/a,2,True,True,False,False,355
RT-016365,mobile,Saint-Petersburg,0.831,30,annual,card,n/a,4,True,False,False,False,195
RT-016366,mobile,Central,0.575,46,annual,auto,n/a,1,True,False,False,False,80
RT-016367,mobile,Southern,0.489,49,monthly,card,n/a,3,True,False,True,False,30
RT-016368,mobile,Saint-Petersburg,0.865,46,monthly,auto,n/a,2,True,True,False,False,30
RT-016369,mobile,Southern,0.799,8,annual,card,n/a,4,True,False,False,False,125
RT-016370,mobile,Central,0.448,63,monthly,card,n/a,4,True,False,True,False,30
RT-016371,mobile,Urals,0.31,32,two_year,card,n/a,3,True,True,True,False,500
RT-016372,broadband,North-West,0.686,17,annual,invoice,fiber,3,False,True,True,False,220
RT-016373,iptv,North-Caucasus,0.722,12,two_year,auto,n/a,2,False,True,True,False,370
RT-016374,broadband,Far-East,0.763,96,annual,card,fiber,2,False,True,False,False,40
